OrderID,Date,StoreID,ProductID,SupplierID,Qty,Sales,ShipDays,Status
44818,2024-03-07,223,2346,188,2,88.93,6,In Transit
44819,2025-11-14,50,890,8,15,1104.48,2,In Transit
44820,2025-12-12,244,94,3,5,387.04,1,Delayed
44821,2024-07-23,79,987,35,17,968.92,8,In Transit
44822,2024-10-07,296,2069,355,1,39.9,6,Delayed
44823,2025-03-31,67,1987,311,12,687.29,2,Delivered
44824,2025-03-03,63,586,226,16,1312.71,9,In Transit
44825,2024-01-28,283,2237,110,20,1450.57,1,Delayed
44826,2024-05-08,210,2441,8,1,110.64,10,In Transit
44827,2025-12-22,167,749,220,2,53.31,9,Delivered
44828,2025-04-30,167,1828,296,16,1824.89,6,In Transit
44829,2024-12-02,182,1886,6,12,1144.52,9,Delivered
44830,2024-10-16,94,1188,11,12,1346.55,5,Delayed
44831,2025-07-31,92,2140,346,1,32.11,4,Delivered
44832,2025-12-05,263,2110,404,4,466.24,4,Delivered
44833,2024-07-31,71,40,385,9,712.84,10,Delivered
44834,2025-03-11,146,2309,365,5,162.29,10,Delayed
44835,2025-01-27,222,805,250,20,1049.62,7,In Transit
44836,2024-02-08,101,1193,466,7,304.39,5,Delivered
44837,2024-04-04,7,1754,362,8,830.84,9,Delayed
44838,2025-04-07,192,2031,173,16,190.82,2,Delayed
44839,2024-12-08,28,1181,462,10,78.73,2,In Transit
44840,2024-12-10,193,2323,39,7,752.08,9,Delayed
44841,2024-06-06,93,906,311,6,604.19,4,In Transit
44842,2025-12-11,167,297,209,3,302.86,8,In Transit
44843,2024-11-28,62,1119,425,7,688.1,4,In Transit
44844,2025-10-12,41,822,42,16,823.89,7,In Transit
44845,2024-05-14,251,878,170,3,161.15,8,Delayed
44846,2024-04-29,275,1008,391,2,195.19,7,In Transit
44847,2025-06-13,33,109,162,19,1431.93,6,Delayed
44848,2024-03-17,60,400,489,19,990.11,8,Delayed
44849,2024-01-10,12,1292,458,1,45.31,1,In Transit
44850,2025-08-22,5,1908,14,17,730.99,5,Delayed
44851,2024-09-30,44,1499,160,16,1635.83,4,Delivered
44852,2025-05-15,55,538,441,4,454.58,5,Delivered
44853,2025-10-12,3,1883,151,5,443.55,6,Delayed
44854,2024-05-18,233,1827,58,10,118.0,3,Delivered
44855,2024-02-10,168,2004,220,11,195.32,2,In Transit
44856,2025-12-07,121,1502,147,19,96.04,7,Delayed
44857,2024-05-27,80,443,219,12,435.35,5,Delayed
44858,2025-04-24,190,2307,28,10,1155.51,9,In Transit
44859,2025-04-19,219,335,297,20,1457.95,10,Delayed
44860,2024-09-12,80,2467,107,4,454.5,7,In Transit
44861,2025-03-29,212,1917,341,8,512.29,5,Delivered
44862,2025-03-17,207,985,358,15,1303.58,4,Delivered
44863,2024-08-01,83,643,39,5,386.02,5,In Transit
44864,2025-08-24,207,1097,315,8,353.0,3,In Transit
44865,2024-10-14,44,809,32,15,1309.83,5,In Transit
44866,2025-07-04,217,1112,491,6,467.84,8,In Transit
44867,2025-11-10,93,2408,225,8,420.93,5,Delivered
44868,2025-06-20,242,2468,191,18,2035.01,6,Delayed
44869,2024-04-09,14,828,287,7,165.31,6,Delayed
44870,2025-03-08,114,1949,386,4,424.76,6,Delayed
44871,2024-07-13,252,1844,451,3,146.91,4,In Transit
44872,2025-09-24,21,305,86,18,1048.84,6,In Transit
44873,2025-11-13,243,1189,45,8,734.1,5,Delivered
44874,2024-06-27,11,1832,110,13,751.52,8,In Transit
44875,2024-10-07,112,2280,297,1,41.89,1,Delayed
44876,2024-12-27,85,2286,229,19,2272.3,2,Delayed
44877,2024-07-17,55,937,443,18,799.21,6,Delayed
44878,2025-05-10,231,1863,143,13,1485.35,1,Delayed
44879,2025-12-16,141,2321,468,7,163.76,1,In Transit
44880,2025-04-23,57,1912,372,13,715.28,1,Delivered
44881,2024-05-14,75,462,322,12,178.16,9,In Transit
44882,2025-12-09,247,1746,265,20,322.21,3,In Transit
44883,2025-08-23,126,581,150,5,244.65,5,Delayed
44884,2024-11-11,230,27,479,6,443.06,1,In Transit
44885,2024-10-22,237,367,170,6,115.77,8,In Transit
44886,2024-06-08,144,518,55,8,381.57,1,In Transit
44887,2024-03-05,116,109,94,14,248.94,4,In Transit
44888,2025-09-24,175,1075,122,13,702.54,7,Delivered
44889,2024-04-27,231,1191,233,17,512.2,3,Delivered
44890,2025-02-08,6,2091,258,6,300.49,9,Delivered
44891,2025-09-01,16,1749,318,12,1412.0,2,In Transit
44892,2024-03-30,18,318,118,6,539.21,7,Delayed
44893,2024-07-22,66,1795,30,6,582.26,8,Delivered
44894,2024-04-04,134,1023,440,13,753.03,8,Delayed
44895,2025-03-01,29,1026,133,11,131.69,1,In Transit
44896,2024-02-06,180,2019,70,10,566.07,10,Delayed
44897,2024-04-10,175,723,292,6,194.34,3,In Transit
44898,2025-12-11,54,16,248,4,281.23,3,Delayed
44899,2025-06-05,165,1997,385,9,774.7,1,Delivered
44900,2025-06-20,186,2063,278,1,56.9,2,Delayed
44901,2025-07-14,97,420,379,8,729.71,3,Delivered
44902,2024-05-18,146,310,457,12,1036.43,2,Delivered
44903,2025-04-02,257,1808,170,6,223.43,10,Delivered
44904,2024-01-31,206,464,83,19,2278.25,8,Delivered
44905,2024-04-11,93,917,464,20,1554.31,7,Delayed
44906,2025-02-22,298,2156,45,14,610.24,7,Delayed
44907,2025-12-10,14,1712,462,12,215.6,7,In Transit
44908,2024-03-11,131,413,425,10,628.4,9,Delayed
44909,2025-06-20,203,2036,90,18,822.33,9,Delayed
44910,2024-06-07,195,1434,422,10,1026.35,8,In Transit
44911,2025-03-26,3,919,377,17,160.27,3,Delivered
44912,2024-01-28,249,1331,367,15,1612.17,6,In Transit
44913,2024-03-08,65,1710,56,5,577.71,4,Delivered
44914,2024-12-22,10,1872,192,11,1265.12,1,Delivered
44915,2025-01-01,99,2067,377,15,1325.27,9,Delivered
44916,2024-06-18,128,206,469,9,683.8,8,In Transit
44917,2025-02-24,115,2130,109,16,917.25,4,Delayed
44918,2025-05-02,297,667,48,7,433.14,10,Delivered
44919,2024-04-19,259,737,385,4,340.05,2,Delivered
44920,2024-07-22,217,1293,161,20,2221.73,7,In Transit
44921,2025-06-10,291,1553,73,19,1909.32,9,Delivered
44922,2025-05-26,32,209,118,3,105.94,10,Delayed
44923,2025-11-15,49,855,223,4,470.4,6,Delayed
44924,2024-02-19,110,1307,191,7,535.01,1,Delayed
44925,2024-08-27,82,761,382,6,52.01,2,In Transit
44926,2024-03-01,276,1750,103,11,742.68,7,Delayed
44927,2025-11-14,124,110,206,6,554.43,3,Delayed
44928,2024-03-11,275,2333,460,18,869.9,4,Delivered
44929,2024-01-26,36,1922,438,2,53.58,7,Delayed
44930,2024-10-15,233,1508,373,9,230.87,5,Delivered
44931,2024-06-05,14,1141,376,9,62.32,3,Delivered
44932,2024-06-28,202,2361,193,1,97.26,1,In Transit
44933,2025-01-15,74,249,233,20,1287.35,2,Delayed
44934,2024-04-18,188,210,389,3,16.69,1,Delayed
44935,2025-12-06,297,2393,285,5,115.04,8,In Transit
44936,2025-08-26,259,2416,273,18,2100.93,9,Delivered
44937,2025-02-17,81,1261,459,11,1237.35,10,In Transit
44938,2024-06-07,63,2358,448,10,849.16,6,Delivered
44939,2025-08-02,245,1846,289,19,545.05,3,Delayed
44940,2025-11-07,180,796,126,7,733.86,2,Delivered
44941,2024-03-14,214,1820,119,15,314.95,1,Delayed
44942,2024-09-13,278,1196,145,5,356.96,4,Delayed
44943,2024-06-03,284,1466,92,16,1824.12,2,Delivered
44944,2024-01-11,266,1643,187,18,575.9,7,Delivered
44945,2024-06-14,47,613,3,10,298.91,10,Delivered
44946,2025-09-07,120,218,53,7,663.63,8,Delivered
44947,2024-12-17,132,1622,471,17,168.51,5,Delivered
44948,2024-11-04,158,1825,194,6,103.44,5,Delivered
44949,2024-05-08,107,1151,80,18,1265.0,2,Delivered
44950,2024-05-31,55,382,434,9,123.25,5,Delivered
44951,2025-08-31,285,1393,499,9,781.64,6,In Transit
44952,2025-06-09,21,2364,356,8,604.53,4,Delayed
44953,2024-08-29,31,996,440,11,948.55,1,Delayed
44954,2024-07-05,200,2419,427,17,134.98,4,Delayed
44955,2025-08-11,68,1894,25,20,2078.83,6,Delayed
44956,2025-04-01,75,2244,412,6,288.26,5,Delayed
44957,2024-11-27,229,1121,382,20,255.44,7,Delayed
44958,2025-09-11,256,2195,150,10,258.62,7,Delivered
44959,2024-06-28,170,1950,337,19,614.15,10,Delayed
44960,2024-01-18,143,1509,292,14,1468.29,10,Delivered
44961,2025-03-11,282,2136,456,20,1841.32,7,In Transit
44962,2025-04-06,220,2379,455,19,1689.31,8,In Transit
44963,2024-02-14,100,957,227,19,1151.36,3,Delayed
44964,2025-05-19,88,396,231,19,1966.12,1,Delivered
44965,2025-11-11,26,773,66,13,946.48,8,Delayed
44966,2024-02-26,239,19,216,19,1268.36,9,In Transit
44967,2024-04-09,236,1094,88,6,500.23,5,In Transit
44968,2024-07-31,98,2410,473,1,9.42,6,Delivered
44969,2025-09-15,153,565,363,13,1454.46,2,Delayed
44970,2025-01-22,92,2181,404,6,165.37,4,Delivered
44971,2024-10-15,296,682,379,3,303.71,8,In Transit
44972,2025-04-20,229,1542,122,4,55.03,7,Delivered
44973,2025-12-05,177,2409,53,8,137.6,2,Delivered
44974,2024-08-04,270,1017,196,5,541.24,2,In Transit
44975,2024-01-02,44,31,142,2,83.96,6,Delivered
44976,2025-10-02,158,1512,208,7,817.41,3,In Transit
44977,2024-09-06,287,2161,186,6,212.45,4,In Transit
44978,2024-01-27,295,754,469,11,368.65,8,In Transit
44979,2025-05-22,138,330,209,13,1123.92,8,Delayed
44980,2025-12-13,76,2434,187,7,147.41,7,In Transit
44981,2025-04-19,226,2421,313,20,1248.62,8,Delayed
44982,2025-09-20,173,1955,118,17,1721.62,5,Delayed
44983,2024-04-03,72,2137,363,16,1461.69,9,In Transit
44984,2025-12-26,248,1557,10,17,1932.57,3,In Transit
44985,2025-01-23,22,1507,464,9,547.72,3,Delayed
44986,2024-12-12,77,507,261,12,1326.84,1,Delivered
44987,2025-05-21,92,742,434,19,2183.61,7,Delivered
44988,2025-05-20,120,995,323,6,413.51,2,Delayed
44989,2024-10-11,141,2430,189,17,872.47,9,Delivered
44990,2024-08-13,262,104,294,15,1012.72,2,In Transit
44991,2024-02-12,112,2371,81,13,1256.39,7,In Transit
44992,2024-07-22,108,410,494,7,734.29,2,Delayed
44993,2024-12-02,35,864,381,6,649.77,8,Delivered
44994,2025-03-08,172,2443,448,17,1955.77,4,Delivered
44995,2024-12-27,178,377,210,13,1241.62,9,Delivered
44996,2025-07-02,181,454,128,5,433.52,1,In Transit
44997,2024-09-15,13,458,83,15,502.88,4,Delivered
44998,2024-12-09,279,1590,262,6,690.5,1,In Transit
44999,2025-05-16,241,1779,491,12,475.78,3,In Transit
45000,2025-12-19,74,2250,161,5,542.67,3,Delivered
45001,2024-06-27,250,2298,492,7,138.32,1,In Transit
45002,2024-01-24,185,1720,359,6,215.79,2,Delayed
45003,2025-04-21,181,297,436,12,1073.64,3,Delayed
45004,2025-02-28,280,54,398,1,38.08,10,In Transit
45005,2025-12-04,118,2477,46,11,178.9,2,Delivered
45006,2024-11-04,136,47,467,4,293.67,4,In Transit
45007,2024-09-16,192,885,480,13,1530.37,5,In Transit
45008,2024-03-12,163,288,45,20,794.82,5,Delivered
45009,2025-07-14,48,724,407,4,129.36,2,Delivered
45010,2024-01-02,218,941,175,3,294.26,2,Delivered
45011,2025-12-01,228,1062,133,2,48.23,4,In Transit
45012,2025-06-19,240,1625,252,1,11.82,10,Delayed
45013,2024-09-07,22,2205,393,4,365.45,9,In Transit
45014,2024-11-20,177,1617,232,20,2044.35,9,Delayed
45015,2024-02-25,191,2035,176,12,981.33,8,Delivered
45016,2025-08-08,253,2139,482,20,274.58,6,Delivered
45017,2025-03-01,178,1815,269,1,92.39,3,Delivered
45018,2024-06-01,31,118,352,12,1050.5,4,In Transit
45019,2025-12-06,66,1099,166,14,976.65,1,Delayed
45020,2025-04-29,242,1933,241,15,803.62,2,In Transit
45021,2024-01-16,244,2062,246,5,45.69,8,Delayed
45022,2025-07-13,225,1658,261,9,208.8,10,In Transit
45023,2025-01-01,284,2412,328,7,213.49,9,Delayed
45024,2025-03-20,294,297,479,17,1839.96,1,In Transit
45025,2024-07-21,22,50,391,9,255.15,8,Delayed
45026,2025-10-21,91,873,81,15,612.49,9,In Transit
45027,2025-11-07,145,1327,56,15,617.15,4,In Transit
45028,2025-05-29,187,2433,425,4,319.48,8,Delayed
45029,2024-01-26,29,216,249,2,67.55,2,Delivered
45030,2025-08-01,135,237,247,18,131.87,6,Delayed
45031,2025-02-27,147,1479,317,16,600.35,2,In Transit
45032,2025-06-30,55,1460,119,12,1411.86,9,Delivered
45033,2024-06-08,230,586,176,3,316.76,5,In Transit
45034,2024-07-11,253,1118,314,8,804.01,1,In Transit
45035,2024-06-16,62,2107,388,1,49.17,3,Delayed
45036,2025-12-26,165,1520,322,15,1554.87,5,In Transit
45037,2025-03-06,267,27,19,16,989.59,7,Delivered
45038,2024-03-03,255,599,147,6,167.27,6,In Transit
45039,2024-03-20,135,958,144,14,976.43,5,Delivered
45040,2025-09-26,207,449,359,9,1016.09,5,Delayed
45041,2024-04-11,279,1633,326,8,404.23,5,Delivered
45042,2024-01-15,142,1753,138,5,301.64,4,Delayed
45043,2025-02-03,287,1464,160,6,673.94,3,Delivered
45044,2024-09-22,266,1474,317,2,151.18,4,In Transit
45045,2024-12-31,163,93,64,4,243.19,6,Delayed
45046,2025-10-14,185,363,154,16,720.62,4,Delivered
45047,2025-05-14,49,1822,162,11,144.95,5,Delivered
45048,2024-04-11,78,1272,204,18,2152.98,2,Delivered
45049,2024-05-23,141,948,403,8,409.45,2,Delayed
45050,2024-03-05,143,33,343,4,251.3,3,Delivered
45051,2024-03-09,236,1071,465,15,546.21,2,In Transit
45052,2025-06-19,269,1890,13,3,237.44,10,In Transit
45053,2025-03-02,42,1883,149,1,107.79,2,In Transit
45054,2025-02-21,164,2192,113,20,1438.1,3,In Transit
45055,2024-08-26,203,832,383,6,537.31,5,In Transit
45056,2025-12-24,74,754,358,3,160.01,8,In Transit
45057,2025-11-05,151,1208,223,10,751.9,3,In Transit
45058,2024-09-04,30,165,304,17,1681.82,2,Delayed
45059,2024-03-17,234,2319,307,8,165.92,3,Delayed
45060,2024-10-14,259,284,253,7,641.04,6,Delivered
45061,2024-07-24,111,315,101,20,1343.63,3,Delayed
45062,2025-03-30,241,869,35,3,47.71,4,Delivered
45063,2024-07-24,47,1163,314,1,108.78,9,In Transit
45064,2025-01-05,51,674,123,15,1232.44,1,In Transit
45065,2024-10-15,55,1096,226,19,256.18,1,Delivered
45066,2025-08-19,75,260,248,13,510.96,2,Delayed
45067,2025-10-07,99,893,406,11,1074.1,1,Delayed
45068,2025-09-30,38,1297,46,18,1152.25,2,Delayed
45069,2024-08-14,260,2490,413,16,1588.18,5,In Transit
45070,2025-03-17,169,106,343,7,258.66,6,Delivered
45071,2024-02-18,79,984,385,6,416.99,3,Delivered
45072,2025-07-30,211,2129,409,12,1255.84,3,Delayed
45073,2025-06-08,85,1581,30,10,134.42,5,In Transit
45074,2025-05-14,283,651,412,5,92.83,1,In Transit
45075,2024-10-09,64,2073,320,11,1229.88,10,Delivered
45076,2024-02-04,58,1754,363,9,1070.97,4,In Transit
45077,2025-08-30,7,2165,437,17,1166.72,8,Delivered
45078,2024-01-08,36,1266,302,2,151.32,10,In Transit
45079,2025-11-12,44,865,319,14,1019.1,8,Delivered
45080,2024-04-01,48,1715,451,18,603.67,9,Delayed
45081,2024-09-15,121,623,198,6,470.43,8,In Transit
45082,2024-10-29,147,673,474,6,465.06,8,Delayed
45083,2025-06-20,25,30,134,8,392.67,1,In Transit
45084,2024-10-30,68,2404,268,15,1022.63,2,Delayed
45085,2025-11-01,191,1805,270,15,1594.56,10,In Transit
45086,2024-10-14,137,717,140,11,1074.7,9,Delivered
45087,2024-09-17,199,1214,462,11,820.31,8,Delivered
45088,2024-05-06,177,1696,142,10,723.54,7,Delayed
45089,2025-12-29,115,269,5,19,1873.92,2,In Transit
45090,2025-03-29,136,913,295,13,705.58,5,Delayed
45091,2024-02-02,54,1429,274,7,100.16,4,Delivered
45092,2025-12-25,100,65,402,3,55.54,4,In Transit
45093,2025-10-07,261,1706,97,16,912.49,9,Delayed
45094,2024-08-11,64,1400,34,6,457.33,3,Delayed
45095,2025-01-31,221,1581,88,14,895.99,5,Delivered
45096,2024-10-29,200,576,157,2,196.07,2,Delayed
45097,2025-11-11,254,2106,143,13,903.66,6,In Transit
45098,2024-09-11,195,1531,442,1,50.47,6,In Transit
45099,2024-08-08,90,2421,93,8,222.89,3,In Transit
45100,2025-06-05,190,1470,450,12,899.12,6,Delivered
45101,2025-03-17,230,1319,113,3,203.23,3,Delivered
45102,2025-12-19,189,223,49,1,9.26,2,In Transit
45103,2024-02-15,113,2489,1,15,1765.12,8,Delayed
45104,2024-07-08,295,820,61,3,25.87,4,Delayed
45105,2024-08-18,149,1334,105,17,1516.23,1,In Transit
45106,2024-11-28,50,724,200,14,383.34,2,In Transit
45107,2024-05-15,124,80,44,6,700.18,8,In Transit
45108,2024-05-30,140,1151,481,7,827.1,7,In Transit
45109,2025-08-20,230,1783,351,11,723.24,4,Delivered
45110,2024-07-07,38,2128,7,12,795.36,7,Delayed
45111,2024-06-11,54,1655,157,3,116.07,3,Delayed
45112,2025-12-13,9,2116,365,13,175.87,3,Delayed
45113,2025-04-20,89,1146,286,4,202.03,10,In Transit
45114,2024-05-27,140,1471,321,20,481.21,6,Delivered
45115,2024-02-18,25,248,40,19,262.76,3,In Transit
45116,2025-01-28,183,895,377,13,1547.48,2,Delayed
45117,2025-01-16,31,162,14,15,1300.03,3,Delayed
45118,2025-03-16,66,1299,166,10,312.51,9,Delayed
45119,2025-01-12,274,1916,248,12,1086.22,7,In Transit
45120,2025-09-27,78,1140,480,17,1825.94,2,Delayed
45121,2024-12-02,283,1932,299,12,254.21,10,Delayed
45122,2024-04-15,2,474,422,5,100.91,4,Delayed
45123,2024-08-15,201,1819,373,20,179.37,2,In Transit
45124,2024-02-05,271,1787,2,12,880.71,6,Delayed
45125,2025-05-07,105,1051,261,16,183.93,9,In Transit
45126,2025-01-08,193,51,260,3,212.99,5,In Transit
45127,2024-03-09,9,2365,158,9,896.69,8,In Transit
45128,2024-07-13,168,509,120,11,796.59,7,Delayed
45129,2025-10-09,285,2254,441,7,148.62,10,Delayed
45130,2025-04-02,43,23,62,16,710.22,7,In Transit
45131,2025-12-28,145,1056,359,10,1192.66,5,Delayed
45132,2025-12-20,68,715,197,2,129.17,6,Delayed
45133,2024-02-28,247,1286,59,5,204.26,2,In Transit
45134,2025-05-18,294,958,42,6,170.8,6,In Transit
45135,2024-04-16,135,1509,136,4,225.58,6,Delayed
45136,2024-03-28,62,2388,65,19,821.57,10,Delivered
45137,2025-12-11,125,2492,372,4,148.97,1,Delayed
45138,2025-06-24,35,403,497,19,389.86,6,In Transit
45139,2024-08-19,31,115,165,13,1527.52,9,Delivered
45140,2024-11-15,157,1433,478,19,217.87,10,Delayed
45141,2024-05-06,245,697,295,17,1200.62,7,Delivered
45142,2025-03-14,150,1439,37,13,1194.16,5,Delayed
45143,2025-01-16,155,225,279,8,372.05,10,Delayed
45144,2025-07-04,72,2316,490,11,767.33,7,Delayed
45145,2025-06-16,105,2073,496,1,23.77,4,In Transit
45146,2025-08-05,171,1691,137,4,77.37,10,In Transit
45147,2025-11-10,248,1727,69,17,1215.72,6,Delayed
45148,2024-04-26,196,326,89,19,857.15,10,In Transit
45149,2025-04-13,196,162,128,3,201.89,5,Delayed
45150,2025-04-13,76,279,132,17,720.65,5,In Transit
45151,2025-08-30,144,1661,476,4,436.41,4,Delayed
45152,2024-04-03,289,247,232,7,391.65,7,Delivered
45153,2025-10-28,289,2075,495,11,1031.31,10,Delayed
45154,2025-04-11,28,2290,28,2,127.27,3,Delayed
45155,2025-08-12,56,758,85,10,478.37,5,In Transit
45156,2025-05-18,99,2367,481,18,866.94,2,Delayed
45157,2024-03-13,246,936,253,12,335.19,6,Delayed
45158,2024-03-06,80,500,103,17,1899.29,10,In Transit
45159,2024-12-15,55,1168,123,17,407.77,2,Delivered
45160,2024-07-17,123,321,340,2,99.2,10,In Transit
45161,2025-08-04,291,853,425,16,1028.79,6,In Transit
45162,2024-07-17,125,2076,301,10,366.42,10,Delivered
45163,2024-11-05,130,149,224,19,2279.57,5,Delivered
45164,2025-08-27,51,1484,29,16,164.64,6,In Transit
45165,2024-02-06,216,1285,185,3,86.51,9,In Transit
45166,2024-10-17,69,1498,120,16,1026.43,7,Delivered
45167,2024-04-20,146,203,402,2,82.26,7,Delayed
45168,2025-04-30,171,260,313,8,675.46,8,Delivered
45169,2025-01-25,283,90,313,6,449.53,1,Delayed
45170,2025-10-06,175,500,122,18,556.22,9,In Transit
45171,2024-09-13,78,928,248,15,1370.36,6,Delivered
45172,2025-08-05,34,308,486,17,916.81,6,Delivered
45173,2025-03-01,150,2370,131,14,127.98,8,Delivered
45174,2025-01-29,154,1015,1,15,1261.81,10,Delayed
45175,2024-02-22,110,2009,478,16,1680.24,7,Delayed
45176,2025-05-12,71,425,103,9,134.29,8,In Transit
45177,2025-10-29,193,1375,69,6,159.93,2,In Transit
45178,2025-05-16,52,168,23,17,952.39,8,In Transit
45179,2025-11-23,1,2442,242,7,498.66,8,Delayed
45180,2024-07-13,131,2118,144,12,592.41,1,Delayed
45181,2025-12-16,99,819,169,20,2189.34,10,Delayed
45182,2024-02-28,89,2302,262,19,543.44,2,In Transit
45183,2025-07-27,272,109,241,6,585.69,3,In Transit
45184,2025-10-21,186,117,54,4,48.3,3,Delayed
45185,2024-01-10,118,1444,486,13,905.25,5,In Transit
45186,2024-05-20,84,2072,175,4,88.54,10,Delayed
45187,2024-11-18,141,2347,158,9,365.37,8,Delayed
45188,2025-12-22,237,1444,323,19,1885.53,5,Delivered
45189,2024-01-03,278,1744,123,12,1046.76,1,Delayed
45190,2025-07-18,68,978,26,11,896.74,3,Delayed
45191,2024-10-14,49,1741,255,17,842.48,8,Delivered
45192,2025-12-25,219,1531,224,19,768.83,1,In Transit
45193,2024-01-30,37,1788,284,10,904.86,9,Delivered
45194,2025-04-14,91,397,430,6,222.15,4,In Transit
45195,2025-07-06,6,1577,313,18,1795.45,9,Delivered
45196,2024-07-16,106,1648,449,9,312.88,1,In Transit
45197,2025-04-02,166,2014,332,5,290.56,2,Delivered
45198,2024-07-22,136,1211,438,6,486.02,7,In Transit
45199,2024-04-19,206,2035,256,9,501.48,7,Delivered
45200,2024-08-28,47,1245,396,14,420.09,10,In Transit
45201,2024-03-03,94,1254,191,18,428.39,10,Delivered
45202,2024-04-25,85,352,16,10,395.11,10,In Transit
45203,2024-08-22,71,989,275,18,1660.7,9,In Transit
45204,2024-02-06,4,496,321,17,635.4,4,Delayed
45205,2025-09-08,260,507,23,17,1104.03,4,Delayed
45206,2025-04-01,288,518,61,7,168.07,9,In Transit
45207,2025-01-02,24,824,100,15,1739.75,10,Delayed
45208,2024-08-22,198,1517,127,20,306.65,7,Delivered
45209,2025-02-04,269,243,391,17,1883.99,4,In Transit
45210,2025-02-16,204,2158,187,16,314.07,4,In Transit
45211,2024-05-28,267,1897,69,15,973.09,6,Delivered
45212,2024-11-16,76,2275,106,20,814.66,5,Delivered
45213,2025-05-28,295,188,377,5,43.59,8,Delivered
45214,2024-03-19,24,128,342,7,61.46,7,In Transit
45215,2024-03-18,47,1042,167,18,690.68,1,Delivered
45216,2025-01-14,264,675,475,3,220.96,7,In Transit
45217,2024-12-27,229,2095,70,17,682.33,10,Delivered
45218,2024-10-25,67,604,156,20,2202.04,1,Delayed
45219,2025-08-06,122,1294,350,3,15.11,6,In Transit
45220,2025-07-21,73,1886,388,2,35.6,3,In Transit
45221,2024-05-14,13,1323,435,4,268.71,1,In Transit
45222,2025-08-10,116,693,78,18,824.72,1,Delayed
45223,2024-01-09,224,2277,456,5,465.2,4,Delivered
45224,2025-12-19,129,1067,148,17,1623.41,4,Delayed
45225,2025-03-01,53,2207,451,1,67.62,3,Delayed
45226,2024-04-08,211,2494,493,9,589.42,6,In Transit
