InventoryID,Date,ProductID,StoreID,WarehouseID,OpeningStock,ReceivedQty,SoldQty,ClosingStock,ReorderLevel,StockStatus,InventoryValue
INV025375,2025-03-03,975,131,WH026,469,180,222,427,110,Normal,22626.73
INV025376,2025-07-08,454,18,WH017,119,226,48,297,85,Normal,15348.96
INV025377,2025-02-24,1157,49,WH049,126,197,99,224,154,Normal,5100.48
INV025378,2025-04-15,109,298,WH010,896,289,188,997,123,Overstock,37616.81
INV025379,2025-05-25,30,155,WH005,896,97,274,719,277,Normal,15249.99
INV025380,2025-05-10,1396,124,WH011,583,279,156,706,108,Overstock,42352.94
INV025381,2025-04-13,2088,259,WH010,953,361,187,1127,115,Overstock,49204.82
INV025382,2025-04-20,442,23,WH049,47,108,8,147,293,Low Stock,3479.49
INV025383,2025-08-20,140,250,WH028,464,128,278,314,263,Normal,6948.82
INV025384,2025-12-10,2232,156,WH037,630,196,271,555,227,Normal,2153.4
INV025385,2025-11-06,1405,193,WH011,199,278,175,302,64,Overstock,17660.96
INV025386,2025-03-12,509,210,WH030,632,380,92,920,210,Overstock,52771.2
INV025387,2025-08-17,317,91,WH036,6,348,71,283,230,Normal,11979.39
INV025388,2025-05-09,279,184,WH034,581,371,17,935,217,Overstock,6292.55
INV025389,2025-10-26,417,37,WH021,893,243,30,1106,103,Overstock,26422.34
INV025390,2025-02-17,1257,96,WH006,377,215,277,315,247,Normal,6331.5
INV025391,2025-05-29,384,161,WH013,597,271,243,625,263,Normal,22500.0
INV025392,2025-05-30,2241,239,WH045,232,171,162,241,265,Low Stock,12237.98
INV025393,2025-10-17,1716,81,WH034,21,316,225,112,299,Low Stock,3504.48
INV025394,2025-07-17,1665,240,WH012,413,371,216,568,220,Normal,16466.32
INV025395,2025-08-14,493,139,WH024,696,98,51,743,278,Normal,18352.1
INV025396,2025-05-01,855,3,WH035,393,57,7,443,67,Overstock,5488.77
INV025397,2025-11-14,1309,16,WH043,271,277,195,353,185,Normal,11994.94
INV025398,2025-12-08,2261,194,WH032,726,182,117,791,202,Normal,3084.9
INV025399,2025-06-12,1630,225,WH024,347,5,80,272,77,Normal,3579.52
INV025400,2025-03-26,114,208,WH033,644,73,38,679,239,Normal,18991.63
INV025401,2025-04-17,800,204,WH007,354,30,112,272,59,Overstock,7099.2
INV025402,2025-10-28,1912,232,WH011,161,17,79,99,210,Low Stock,1830.51
INV025403,2025-06-15,247,168,WH002,235,144,92,287,109,Normal,812.21
INV025404,2025-11-22,1452,167,WH012,256,155,178,233,136,Normal,7381.44
INV025405,2025-06-10,2253,11,WH024,811,351,124,1038,120,Overstock,51308.34
INV025406,2025-10-25,318,50,WH040,782,60,207,635,58,Overstock,27063.7
INV025407,2025-03-15,458,170,WH004,503,175,24,654,170,Normal,36852.9
INV025408,2025-01-24,145,286,WH026,245,275,16,504,87,Overstock,26490.24
INV025409,2025-06-27,551,11,WH039,319,141,283,177,120,Normal,8214.57
INV025410,2025-11-11,1876,171,WH046,795,353,66,1082,275,Normal,24409.92
INV025411,2025-11-26,1099,25,WH001,167,101,257,11,232,Low Stock,563.42
INV025412,2025-04-09,1602,71,WH033,360,1,139,222,209,Normal,774.78
INV025413,2025-08-14,1962,199,WH044,376,349,6,719,111,Overstock,17327.9
INV025414,2025-08-21,1714,9,WH023,869,210,287,792,104,Overstock,19198.08
INV025415,2025-09-21,1896,186,WH032,424,228,207,445,247,Normal,24101.2
INV025416,2025-03-29,1946,26,WH009,846,362,236,972,226,Overstock,36100.08
INV025417,2025-09-07,676,193,WH029,184,70,251,3,170,Low Stock,155.91
INV025418,2025-03-07,1225,200,WH043,329,285,100,514,90,Overstock,2713.92
INV025419,2025-03-13,1020,130,WH024,46,100,136,10,138,Low Stock,407.4
INV025420,2025-06-04,1413,221,WH028,178,193,75,296,72,Overstock,5846.0
INV025421,2025-02-20,2072,254,WH027,178,268,106,340,207,Normal,2546.6
INV025422,2025-08-18,397,163,WH034,840,374,179,1035,185,Overstock,19085.4
INV025423,2025-12-29,1756,285,WH022,497,118,232,383,143,Normal,10704.85
INV025424,2025-12-16,1963,282,WH011,304,25,84,245,90,Normal,14305.55
INV025425,2025-02-08,1078,20,WH017,101,272,143,230,279,Low Stock,5768.4
INV025426,2025-01-24,2329,133,WH036,321,94,112,303,143,Normal,8053.74
INV025427,2025-02-11,1161,173,WH009,712,116,80,748,245,Normal,17682.72
INV025428,2025-12-31,1730,297,WH009,542,282,139,685,298,Normal,7802.15
INV025429,2025-09-27,1855,48,WH024,554,177,236,495,278,Normal,14330.25
INV025430,2025-10-04,2457,92,WH037,417,162,31,548,299,Normal,22709.12
INV025431,2025-12-02,214,300,WH048,156,266,123,299,228,Normal,1614.6
INV025432,2025-04-15,1979,40,WH033,260,252,13,499,174,Normal,25009.88
INV025433,2025-03-22,1499,124,WH044,866,1,241,626,253,Normal,14660.92
INV025434,2025-02-26,1487,276,WH020,538,176,236,478,300,Normal,19392.46
INV025435,2025-01-12,1453,103,WH012,45,115,64,96,258,Low Stock,4239.36
INV025436,2025-06-22,1832,286,WH047,14,354,2,366,207,Normal,18248.76
INV025437,2025-01-22,1220,35,WH048,351,325,139,537,94,Overstock,10648.71
INV025438,2025-06-12,2311,277,WH005,201,320,256,265,58,Overstock,15568.75
INV025439,2025-11-08,1719,233,WH013,570,321,121,770,228,Normal,45052.7
INV025440,2025-10-14,2005,227,WH033,42,39,25,56,191,Low Stock,2693.6
INV025441,2025-07-07,524,70,WH003,908,311,284,935,263,Normal,29050.45
INV025442,2025-11-28,2456,182,WH046,703,247,290,660,192,Normal,21080.4
INV025443,2025-04-14,1798,26,WH050,414,17,292,139,160,Low Stock,2761.93
INV025444,2025-06-21,2065,296,WH026,986,93,91,988,191,Overstock,59042.88
INV025445,2025-05-05,1886,109,WH038,473,354,208,619,157,Normal,16502.54
INV025446,2025-08-16,393,120,WH038,108,164,103,169,260,Low Stock,9293.31
INV025447,2025-07-11,1548,120,WH036,832,151,20,963,200,Overstock,40426.74
INV025448,2025-04-07,2026,133,WH024,369,393,243,519,92,Overstock,16462.68
INV025449,2025-06-04,389,166,WH009,804,28,263,569,237,Normal,24762.88
INV025450,2025-11-23,2044,184,WH038,602,271,69,804,165,Overstock,14906.16
INV025451,2025-08-10,1205,231,WH021,747,172,182,737,103,Overstock,3596.56
INV025452,2025-09-21,635,191,WH012,577,234,49,762,184,Overstock,42024.3
INV025453,2025-03-30,1428,183,WH026,555,141,147,549,246,Normal,7603.65
INV025454,2025-02-24,775,287,WH034,528,111,19,620,169,Normal,12592.2
INV025455,2025-11-06,1902,277,WH006,677,50,149,578,76,Overstock,27183.34
INV025456,2025-10-12,246,206,WH046,869,27,214,682,140,Overstock,29094.12
INV025457,2025-03-08,1749,175,WH003,328,168,14,482,236,Normal,27261.92
INV025458,2025-03-06,1040,140,WH023,525,330,250,605,188,Normal,33262.9
INV025459,2025-10-13,599,151,WH032,526,100,166,460,158,Normal,15902.2
INV025460,2025-03-06,1370,177,WH007,671,332,223,780,296,Normal,14320.8
INV025461,2025-10-03,409,210,WH029,511,254,71,694,253,Normal,17579.02
INV025462,2025-12-19,1906,154,WH023,729,330,299,760,283,Normal,15564.8
INV025463,2025-03-27,1685,105,WH023,881,324,51,1154,158,Overstock,5193.0
INV025464,2025-10-25,320,27,WH042,503,236,247,492,95,Overstock,12383.64
INV025465,2025-07-12,1241,131,WH031,724,345,106,963,197,Overstock,21099.33
INV025466,2025-07-19,530,252,WH029,465,296,241,520,198,Normal,28090.4
INV025467,2025-06-16,1073,114,WH040,361,5,200,166,203,Low Stock,2817.02
INV025468,2025-07-26,205,10,WH020,590,285,249,626,125,Overstock,31606.74
INV025469,2025-11-23,1314,283,WH031,140,386,134,392,62,Overstock,20450.64
INV025470,2025-08-17,703,18,WH023,898,111,143,866,52,Overstock,14921.18
INV025471,2025-04-19,1380,258,WH011,428,30,243,215,249,Low Stock,9606.2
INV025472,2025-08-11,2358,99,WH015,311,251,8,554,148,Normal,32752.48
INV025473,2025-03-30,2270,14,WH033,317,209,167,359,250,Normal,7725.68
INV025474,2025-05-11,909,288,WH007,764,239,283,720,118,Overstock,42890.4
INV025475,2025-02-22,2377,254,WH028,648,99,101,646,120,Overstock,38126.92
INV025476,2025-08-04,1100,150,WH026,530,35,90,475,183,Normal,16121.5
INV025477,2025-12-14,1279,164,WH026,474,399,99,774,259,Normal,13142.52
INV025478,2025-07-06,1013,157,WH003,299,372,247,424,146,Normal,24257.04
INV025479,2025-01-07,1091,195,WH009,907,250,291,866,53,Overstock,45993.26
INV025480,2025-07-18,2408,259,WH050,11,129,65,75,299,Low Stock,1542.0
INV025481,2025-01-02,1739,264,WH006,969,95,165,899,276,Normal,53355.65
INV025482,2025-02-19,2204,235,WH046,651,375,9,1017,259,Normal,48551.58
INV025483,2025-06-01,1320,267,WH036,257,80,95,242,134,Normal,5904.8
INV025484,2025-01-10,1521,272,WH047,931,397,187,1141,139,Overstock,8021.23
INV025485,2025-06-09,789,121,WH040,207,368,63,512,277,Normal,7838.72
INV025486,2025-05-12,2092,48,WH037,563,275,238,600,167,Normal,19062.0
INV025487,2025-05-09,493,188,WH037,764,167,164,767,113,Overstock,27305.2
INV025488,2025-03-26,1415,173,WH004,477,176,154,499,222,Normal,19231.46
INV025489,2025-04-01,1557,98,WH013,422,128,170,380,256,Normal,2352.2
INV025490,2025-07-12,2033,208,WH020,609,311,11,909,295,Normal,44250.12
INV025491,2025-08-28,141,261,WH036,123,355,244,234,291,Low Stock,4029.48
INV025492,2025-02-15,872,277,WH029,563,313,85,791,224,Normal,25462.29
INV025493,2025-04-07,1288,168,WH039,608,219,268,559,168,Normal,9497.41
INV025494,2025-07-04,137,22,WH047,662,294,143,813,209,Normal,39812.61
INV025495,2025-12-30,1617,10,WH002,21,386,7,400,266,Normal,14748.0
INV025496,2025-07-31,2052,215,WH024,250,337,92,495,145,Normal,17557.65
INV025497,2025-06-29,64,117,WH039,548,374,94,828,283,Normal,44331.12
INV025498,2025-05-27,2456,106,WH012,814,247,239,822,104,Overstock,7324.02
INV025499,2025-08-27,746,78,WH040,965,366,139,1192,74,Overstock,71269.68
INV025500,2025-11-14,443,79,WH021,964,190,152,1002,108,Overstock,19609.14
INV025501,2025-11-28,2473,15,WH035,941,341,17,1265,57,Overstock,47728.45
INV025502,2025-10-05,1525,102,WH045,639,330,133,836,138,Overstock,4138.2
INV025503,2025-12-05,517,240,WH017,341,122,98,365,190,Normal,11884.4
INV025504,2025-04-20,2317,298,WH016,277,365,83,559,200,Normal,19637.67
INV025505,2025-08-04,273,198,WH005,12,381,214,179,268,Low Stock,483.3
INV025506,2025-11-08,79,290,WH026,45,349,24,370,139,Normal,21204.7
INV025507,2025-06-02,1475,207,WH030,146,341,197,290,160,Normal,12936.9
INV025508,2025-12-18,2069,109,WH026,540,330,158,712,54,Overstock,29127.92
INV025509,2025-06-17,520,20,WH046,267,79,147,199,143,Normal,7776.92
INV025510,2025-04-06,2213,20,WH030,917,37,133,821,166,Overstock,36624.81
INV025511,2025-09-24,170,156,WH028,718,313,143,888,54,Overstock,27359.28
INV025512,2025-03-30,313,35,WH035,715,185,223,677,114,Overstock,17398.9
INV025513,2025-04-10,952,179,WH003,707,12,255,464,254,Normal,15975.52
INV025514,2025-08-21,2460,61,WH026,268,61,131,198,137,Normal,1372.14
INV025515,2025-10-05,1156,66,WH016,881,79,61,899,175,Overstock,45606.27
INV025516,2025-10-19,2289,4,WH003,139,328,59,408,253,Normal,23823.12
INV025517,2025-11-26,1460,166,WH024,769,361,101,1029,167,Overstock,43073.94
INV025518,2025-12-03,2315,186,WH009,69,197,266,0,188,Out of Stock,0.0
INV025519,2025-03-23,123,20,WH015,346,344,126,564,251,Normal,16908.72
INV025520,2025-10-12,416,258,WH039,974,315,220,1069,163,Overstock,59415.02
INV025521,2025-04-28,1346,147,WH003,183,305,163,325,55,Overstock,1192.75
INV025522,2025-09-05,1975,232,WH027,923,318,69,1172,205,Overstock,5004.44
INV025523,2025-06-12,558,128,WH032,343,145,34,454,260,Normal,2969.16
INV025524,2025-10-19,18,132,WH006,846,102,136,812,239,Normal,9013.2
INV025525,2025-10-13,2041,37,WH020,955,64,255,764,103,Overstock,8442.2
INV025526,2025-03-28,2444,53,WH012,796,216,85,927,80,Overstock,12236.4
INV025527,2025-09-14,2248,182,WH009,26,13,1,38,142,Low Stock,1399.92
INV025528,2025-10-27,136,24,WH025,511,353,258,606,215,Normal,27070.02
INV025529,2025-05-11,1895,262,WH026,695,323,74,944,114,Overstock,10572.8
INV025530,2025-04-10,72,5,WH031,274,277,283,268,92,Normal,13408.04
INV025531,2025-10-11,306,14,WH039,551,314,277,588,85,Overstock,21432.6
INV025532,2025-12-14,2057,5,WH005,260,351,123,488,232,Normal,10814.08
INV025533,2025-09-27,962,69,WH048,271,337,260,348,100,Normal,7367.16
INV025534,2025-08-14,1700,103,WH018,488,81,101,468,59,Overstock,12261.6
INV025535,2025-07-28,2254,167,WH034,470,267,134,603,280,Normal,33864.48
INV025536,2025-06-01,2375,276,WH046,833,47,205,675,66,Overstock,34168.5
INV025537,2025-05-29,2100,269,WH004,102,90,104,88,198,Low Stock,4833.84
INV025538,2025-12-15,856,206,WH011,506,60,254,312,62,Overstock,9044.88
INV025539,2025-08-21,1654,168,WH046,89,171,56,204,161,Normal,4673.64
INV025540,2025-10-22,2033,178,WH011,353,300,288,365,113,Normal,14282.45
INV025541,2025-08-18,826,153,WH019,983,399,205,1177,70,Overstock,10698.93
INV025542,2025-02-17,1827,147,WH041,329,38,288,79,90,Low Stock,2706.54
INV025543,2025-07-02,1830,77,WH014,834,127,68,893,67,Overstock,29495.79
INV025544,2025-05-13,1120,96,WH012,965,96,121,940,132,Overstock,17502.8
INV025545,2025-05-17,2213,106,WH010,344,121,265,200,272,Low Stock,1054.0
INV025546,2025-06-18,1217,52,WH039,479,23,287,215,75,Normal,8931.1
INV025547,2025-07-28,722,13,WH020,377,70,242,205,121,Normal,2328.8
INV025548,2025-11-08,2330,193,WH036,343,177,22,498,223,Normal,24969.72
INV025549,2025-12-21,1082,218,WH002,766,294,27,1033,196,Overstock,10701.88
INV025550,2025-01-16,2466,199,WH032,879,273,213,939,256,Normal,8281.98
INV025551,2025-09-16,2015,172,WH012,289,348,147,490,244,Normal,1313.2
INV025552,2025-03-27,672,191,WH046,321,385,133,573,99,Overstock,3581.25
INV025553,2025-01-22,2227,239,WH044,773,68,288,553,264,Normal,29613.15
INV025554,2025-03-18,433,51,WH020,282,294,225,351,170,Normal,15542.28
INV025555,2025-06-15,1309,2,WH026,660,391,159,892,66,Overstock,42138.08
INV025556,2025-09-19,623,28,WH014,30,217,206,41,254,Low Stock,1013.52
INV025557,2025-01-17,1911,241,WH048,633,126,90,669,260,Normal,29235.3
INV025558,2025-04-11,1751,30,WH039,343,186,294,235,110,Normal,752.0
INV025559,2025-11-10,6,137,WH006,315,175,9,481,274,Normal,4458.87
INV025560,2025-07-01,1281,54,WH021,56,38,46,48,150,Low Stock,1298.88
INV025561,2025-12-14,873,290,WH028,260,273,293,240,84,Normal,2364.0
INV025562,2025-06-23,429,215,WH040,626,194,54,766,271,Normal,33006.94
INV025563,2025-05-21,820,96,WH005,664,201,133,732,128,Overstock,42536.52
INV025564,2025-03-02,573,89,WH021,489,325,285,529,246,Normal,18451.52
INV025565,2025-07-25,830,96,WH047,508,196,5,699,154,Overstock,3439.08
INV025566,2025-12-12,1043,242,WH039,560,254,152,662,163,Overstock,4355.96
INV025567,2025-01-07,30,238,WH044,765,27,293,499,279,Normal,5538.9
INV025568,2025-05-17,560,137,WH015,922,173,18,1077,285,Normal,61001.28
INV025569,2025-01-25,59,117,WH043,630,349,225,754,297,Normal,24844.3
INV025570,2025-04-19,1461,49,WH042,898,292,78,1112,58,Overstock,51430.0
INV025571,2025-08-07,1983,111,WH019,836,180,122,894,148,Overstock,42134.22
INV025572,2025-03-11,1249,65,WH023,769,191,210,750,199,Normal,6007.5
INV025573,2025-09-01,1733,231,WH013,729,288,157,860,186,Overstock,19848.8
INV025574,2025-08-03,1669,39,WH044,210,116,115,211,225,Low Stock,11092.27
INV025575,2025-06-24,2166,246,WH050,687,170,190,667,232,Normal,11579.12
INV025576,2025-09-25,1406,195,WH041,840,149,41,948,79,Overstock,18912.6
INV025577,2025-12-09,1180,210,WH020,972,206,211,967,96,Overstock,57449.47
INV025578,2025-02-25,1184,243,WH033,977,238,270,945,245,Normal,32744.25
INV025579,2025-09-18,2104,112,WH031,626,225,255,596,72,Overstock,19405.76
INV025580,2025-02-02,1241,206,WH005,522,47,46,523,233,Normal,25407.34
INV025581,2025-11-06,217,175,WH040,770,319,142,947,165,Overstock,25947.8
INV025582,2025-06-11,268,205,WH034,235,338,181,392,73,Overstock,10815.28
INV025583,2025-05-08,1022,58,WH007,451,3,67,387,53,Overstock,15588.36
INV025584,2025-04-17,1253,135,WH001,861,35,209,687,191,Normal,9391.29
INV025585,2025-04-22,126,95,WH006,344,248,103,489,147,Normal,21232.38
INV025586,2025-10-14,964,185,WH016,31,105,130,6,166,Low Stock,180.18
INV025587,2025-06-17,1948,227,WH011,482,337,10,809,185,Overstock,33986.09
INV025588,2025-05-11,626,132,WH035,752,119,289,582,76,Overstock,7437.96
INV025589,2025-02-14,1361,253,WH035,5,53,46,12,117,Low Stock,358.2
INV025590,2025-04-16,692,220,WH009,466,325,114,677,51,Overstock,4102.62
INV025591,2025-11-14,1123,103,WH017,807,275,173,909,78,Overstock,21006.99
INV025592,2025-09-22,862,258,WH035,562,269,67,764,93,Overstock,3086.56
INV025593,2025-10-18,67,144,WH032,151,236,235,152,240,Low Stock,4108.56
INV025594,2025-07-23,709,103,WH008,974,324,33,1265,249,Overstock,31561.75
INV025595,2025-10-28,176,81,WH006,447,203,176,474,158,Normal,6052.98
INV025596,2025-09-12,25,85,WH018,623,316,287,652,143,Overstock,29346.52
INV025597,2025-03-19,1,221,WH041,462,144,6,600,196,Normal,17088.0
INV025598,2025-03-26,507,71,WH018,490,178,106,562,144,Normal,28572.08
INV025599,2025-03-04,55,152,WH016,721,313,28,1006,68,Overstock,47352.42
INV025600,2025-09-23,1853,229,WH021,745,179,70,854,215,Normal,39446.26
INV025601,2025-03-13,492,178,WH027,198,97,288,7,208,Low Stock,127.26
INV025602,2025-04-20,201,88,WH027,757,126,162,721,186,Normal,41623.33
INV025603,2025-11-12,269,144,WH045,961,62,147,876,276,Normal,4660.32
INV025604,2025-07-10,2434,102,WH022,83,169,243,9,58,Low Stock,350.91
INV025605,2025-05-09,248,169,WH037,56,87,12,131,73,Normal,3881.53
INV025606,2025-05-20,1078,125,WH039,754,120,287,587,294,Normal,29819.6
INV025607,2025-02-11,1596,216,WH037,535,222,73,684,187,Normal,17934.48
INV025608,2025-01-17,1336,169,WH008,730,14,246,498,52,Overstock,1643.4
INV025609,2025-08-26,460,191,WH011,882,239,223,898,179,Overstock,30594.86
INV025610,2025-03-09,1632,241,WH040,33,358,276,115,76,Normal,3433.9
INV025611,2025-10-29,117,242,WH041,814,44,20,838,56,Overstock,46022.96
INV025612,2025-12-24,1517,237,WH045,603,88,13,678,107,Overstock,24584.28
INV025613,2025-03-12,1263,286,WH005,322,190,189,323,176,Normal,18840.59
INV025614,2025-03-22,2496,91,WH012,114,231,108,237,236,Normal,1974.21
INV025615,2025-05-03,1516,47,WH010,258,338,14,582,97,Overstock,24833.94
INV025616,2025-06-20,740,230,WH017,519,34,160,393,278,Normal,12744.99
INV025617,2025-03-20,1145,83,WH041,70,318,39,349,180,Normal,14654.51
INV025618,2025-11-12,2377,63,WH020,3,26,20,9,283,Low Stock,80.28
INV025619,2025-07-29,1094,214,WH011,631,96,274,453,193,Normal,4779.15
INV025620,2025-05-03,2179,240,WH004,670,95,275,490,66,Overstock,24779.3
INV025621,2025-04-18,2089,299,WH012,184,162,247,99,190,Low Stock,1126.62
INV025622,2025-04-25,294,204,WH020,433,344,51,726,59,Overstock,36844.5
INV025623,2025-08-08,249,144,WH026,398,90,52,436,55,Overstock,959.2
INV025624,2025-09-28,1959,255,WH013,282,239,264,257,201,Normal,11192.35
INV025625,2025-07-11,1427,129,WH029,628,359,265,722,144,Overstock,11292.08
INV025626,2025-05-20,1983,256,WH002,321,259,264,316,70,Overstock,16040.16
INV025627,2025-08-16,1490,82,WH005,445,21,252,214,160,Normal,485.78
INV025628,2025-06-05,245,146,WH043,214,276,240,250,185,Normal,1650.0
INV025629,2025-07-23,1184,76,WH033,955,152,191,916,288,Normal,33901.16
INV025630,2025-01-23,1264,291,WH015,347,18,125,240,170,Normal,8980.8
INV025631,2025-11-15,2207,242,WH043,651,322,172,801,269,Normal,43189.92
INV025632,2025-10-27,1019,180,WH046,459,366,66,759,266,Normal,7597.59
INV025633,2025-05-08,317,55,WH010,942,0,238,704,129,Overstock,14291.2
INV025634,2025-09-15,65,93,WH027,123,25,93,55,61,Low Stock,651.2
INV025635,2025-08-01,639,238,WH013,570,239,175,634,133,Overstock,36791.02
INV025636,2025-11-07,1492,272,WH023,581,210,56,735,233,Normal,9150.75
INV025637,2025-11-09,347,87,WH007,557,255,190,622,245,Normal,10107.5
INV025638,2025-06-06,465,103,WH011,401,45,104,342,192,Normal,15195.06
INV025639,2025-05-13,1306,185,WH034,137,16,89,64,297,Low Stock,332.8
INV025640,2025-01-21,1894,227,WH040,259,39,219,79,146,Low Stock,3242.16
INV025641,2025-03-31,1368,195,WH031,930,163,40,1053,54,Overstock,5959.98
INV025642,2025-01-07,1056,226,WH050,155,200,126,229,194,Normal,11953.8
INV025643,2025-12-28,1593,255,WH028,747,161,72,836,73,Overstock,43338.24
INV025644,2025-06-27,164,100,WH013,53,143,125,71,108,Low Stock,4025.7
INV025645,2025-09-24,670,262,WH006,941,285,118,1108,151,Overstock,47765.88
INV025646,2025-05-08,2051,160,WH020,503,381,178,706,190,Normal,31431.12
INV025647,2025-04-18,1976,257,WH040,907,301,120,1088,198,Overstock,61961.6
INV025648,2025-08-09,265,19,WH039,290,312,14,588,82,Overstock,24202.08
INV025649,2025-04-29,2148,191,WH048,235,230,67,398,195,Normal,14737.94
INV025650,2025-08-13,282,230,WH049,466,141,228,379,260,Normal,20587.28
INV025651,2025-08-19,2443,176,WH026,48,160,196,12,269,Low Stock,572.16
INV025652,2025-11-30,321,216,WH027,789,312,62,1039,146,Overstock,46100.43
INV025653,2025-01-15,1367,202,WH001,735,347,207,875,240,Normal,40101.25
INV025654,2025-06-04,644,4,WH041,820,55,222,653,92,Overstock,35875.82
