ShipmentID,OrderID,ProductID,SupplierID,WarehouseID,StoreID,ShipmentDate,ExpectedDelivery,ActualDelivery,Quantity,Carrier,ShippingCost,TransitDays,DelayDays,Status
SHP042606,13324,1463,401,WH045,265,2025-10-25,2025-11-01,2025-11-01,65,UPS,653.73,7,0,Delivered
SHP042607,93309,1691,426,WH037,297,2025-12-05,2025-12-08,2025-12-08,31,Regional Carrier,701.88,3,0,Delivered
SHP042608,34970,10,146,WH039,226,2025-01-18,2025-01-25,2025-01-27,161,UPS,528.72,9,2,Delayed
SHP042609,93826,100,421,WH024,140,2025-04-09,2025-04-11,,177,UPS,746.5,8,0,In Transit
SHP042610,15270,2191,319,WH014,251,2025-08-20,2025-08-23,2025-08-23,7,USPS,607.29,3,0,Delivered
SHP042611,55363,1296,79,WH043,200,2025-08-13,2025-08-15,2025-08-15,154,Regional Carrier,1418.73,2,0,Delivered
SHP042612,20422,114,355,WH015,125,2025-11-14,2025-11-19,2025-11-21,198,FedEx,474.97,7,2,Delayed
SHP042613,96961,276,489,WH026,208,2025-10-14,2025-10-19,2025-10-19,190,DHL,747.64,5,0,Delivered
SHP042614,5286,51,125,WH036,174,2025-10-30,2025-11-03,2025-11-04,34,Regional Carrier,1496.34,5,1,Delayed
SHP042615,35031,505,357,WH032,184,2025-10-05,2025-10-08,2025-10-09,123,DHL,1182.63,4,1,Delayed
SHP042616,10613,1683,13,WH036,70,2025-11-10,2025-11-16,2025-11-16,108,UPS,1335.3,6,0,Delivered
SHP042617,70182,1204,38,WH050,77,2025-06-08,2025-06-13,2025-06-13,246,DHL,303.09,5,0,Delivered
SHP042618,79009,1855,122,WH038,176,2025-02-20,2025-02-24,2025-02-24,229,FedEx,1268.96,4,0,Delivered
SHP042619,18343,2100,359,WH013,270,2025-12-23,2025-12-27,2025-12-27,183,DHL,347.81,4,0,Delivered
SHP042620,71955,1775,469,WH014,139,2025-03-02,2025-03-04,2025-03-05,44,DHL,1129.49,3,1,Delayed
SHP042621,38605,1845,307,WH017,14,2025-07-14,2025-07-19,2025-07-20,82,Regional Carrier,1395.76,6,1,Delayed
SHP042622,17311,544,209,WH009,292,2025-07-13,2025-07-15,2025-07-18,208,USPS,1045.36,5,3,Delayed
SHP042623,48274,2139,364,WH039,300,2025-06-25,2025-06-28,2025-06-28,99,DHL,903.66,3,0,Delivered
SHP042624,58228,809,443,WH036,105,2025-02-15,2025-02-17,2025-02-17,230,UPS,524.66,2,0,Delivered
SHP042625,41983,2483,38,WH049,85,2025-03-27,2025-03-29,2025-04-02,92,UPS,1042.3,6,4,Delayed
SHP042626,84284,2010,77,WH012,87,2025-08-01,2025-08-06,2025-08-06,87,FedEx,629.34,5,0,Delivered
SHP042627,75455,2093,366,WH009,7,2025-11-22,2025-11-29,2025-11-29,109,Regional Carrier,508.47,7,0,Delivered
SHP042628,38406,1405,290,WH023,81,2025-04-22,2025-04-24,2025-04-24,149,USPS,1475.78,2,0,Delivered
SHP042629,16875,1603,100,WH008,34,2025-02-27,2025-03-06,2025-03-06,154,Regional Carrier,1419.45,7,0,Delivered
SHP042630,67734,1725,400,WH020,138,2025-01-23,2025-01-26,2025-01-26,193,FedEx,960.19,3,0,Delivered
SHP042631,27556,1569,175,WH018,32,2025-11-25,2025-11-30,2025-12-05,26,UPS,98.16,10,5,Delayed
SHP042632,68272,1536,284,WH041,148,2025-10-27,2025-11-01,2025-11-02,79,USPS,967.4,6,1,Delayed
SHP042633,48162,1861,32,WH031,298,2025-09-22,2025-09-24,2025-09-24,55,UPS,74.53,2,0,Delivered
SHP042634,25018,968,74,WH018,141,2025-01-13,2025-01-15,2025-01-15,179,USPS,717.58,2,0,Delivered
SHP042635,7543,1893,251,WH031,100,2025-12-11,2025-12-14,2025-12-21,42,Regional Carrier,884.22,10,7,Delayed
SHP042636,98468,397,411,WH002,222,2025-04-26,2025-05-01,2025-05-01,201,UPS,928.48,5,0,Delivered
SHP042637,77137,1406,346,WH021,252,2025-08-30,2025-09-01,2025-09-02,242,Regional Carrier,357.96,3,1,Delayed
SHP042638,97643,50,131,WH029,146,2025-06-03,2025-06-09,2025-06-09,220,Regional Carrier,125.09,6,0,Delivered
SHP042639,89073,2482,210,WH027,157,2025-10-15,2025-10-20,2025-10-20,55,DHL,1301.49,5,0,Delivered
SHP042640,8188,482,55,WH044,180,2025-04-11,2025-04-16,2025-04-17,78,Regional Carrier,1494.68,6,1,Delayed
SHP042641,15675,94,326,WH032,128,2025-07-11,2025-07-14,2025-07-14,243,UPS,1475.2,3,0,Delivered
SHP042642,45780,574,434,WH038,185,2025-11-02,2025-11-05,2025-11-08,246,UPS,1032.38,6,3,Delayed
SHP042643,51761,479,133,WH049,257,2025-11-05,2025-11-07,2025-11-07,30,DHL,817.15,2,0,Delivered
SHP042644,30776,2249,389,WH005,260,2025-02-21,2025-02-28,2025-02-28,161,FedEx,1443.81,7,0,Delivered
SHP042645,65595,817,15,WH031,50,2025-09-01,2025-09-07,2025-09-07,147,Regional Carrier,1197.7,6,0,Delivered
SHP042646,69350,587,463,WH040,90,2025-07-14,2025-07-16,2025-07-16,16,Regional Carrier,435.3,2,0,Delivered
SHP042647,13389,1398,178,WH038,148,2025-11-26,2025-11-30,2025-12-01,244,UPS,1311.12,5,1,Delayed
SHP042648,12002,444,270,WH004,157,2025-03-04,2025-03-07,2025-03-11,250,USPS,950.27,7,4,Delayed
SHP042649,42038,1875,401,WH011,235,2025-05-14,2025-05-18,2025-05-21,226,USPS,601.71,7,3,Delayed
SHP042650,17480,541,84,WH002,62,2025-07-22,2025-07-26,2025-07-27,102,DHL,1333.99,5,1,Delayed
SHP042651,99931,1896,123,WH047,102,2025-11-18,2025-11-23,2025-11-23,86,UPS,641.64,5,0,Delivered
SHP042652,90113,82,171,WH008,76,2025-07-08,2025-07-10,2025-07-12,57,USPS,1072.42,4,2,Delayed
SHP042653,16561,678,357,WH043,87,2025-06-04,2025-06-09,2025-06-10,195,Regional Carrier,526.99,6,1,Delayed
SHP042654,34185,170,304,WH018,28,2025-10-21,2025-10-28,2025-10-28,213,DHL,862.09,7,0,Delivered
SHP042655,68818,299,107,WH044,82,2025-12-28,2026-01-03,2026-01-10,152,FedEx,911.88,13,7,Delayed
SHP042656,13379,1394,239,WH036,165,2025-03-27,2025-03-30,2025-03-30,35,UPS,555.26,3,0,Delivered
SHP042657,30838,1229,290,WH034,110,2025-06-27,2025-06-30,,221,FedEx,1364.99,2,3,In Transit
SHP042658,38772,2387,468,WH012,296,2025-02-17,2025-02-19,2025-02-21,55,DHL,1438.04,4,2,Delayed
SHP042659,14368,725,498,WH025,163,2025-06-18,2025-06-22,2025-06-26,162,FedEx,639.94,8,4,Delayed
SHP042660,57080,553,359,WH012,27,2025-02-09,2025-02-15,2025-02-15,220,UPS,1426.8,6,0,Delivered
SHP042661,73822,2140,379,WH043,245,2025-11-26,2025-11-28,2025-12-08,28,FedEx,326.48,12,10,Delayed
SHP042662,39808,629,242,WH020,73,2025-11-18,2025-11-25,2025-11-25,146,USPS,891.14,7,0,Delivered
SHP042663,97598,1502,31,WH017,133,2025-06-24,2025-07-01,2025-07-01,82,USPS,302.24,7,0,Delivered
SHP042664,28700,965,123,WH005,286,2025-04-22,2025-04-26,2025-04-29,214,FedEx,1023.91,7,3,Delayed
SHP042665,52952,625,365,WH007,3,2025-09-23,2025-09-27,2025-10-07,182,Regional Carrier,1491.7,14,10,Delayed
SHP042666,70720,2433,268,WH025,165,2025-01-10,2025-01-16,2025-01-18,48,USPS,1019.76,8,2,Delayed
SHP042667,63900,55,394,WH008,190,2025-05-19,2025-05-26,,146,USPS,1447.27,3,0,In Transit
SHP042668,12026,1181,43,WH039,213,2025-11-26,2025-12-03,2025-12-06,72,USPS,429.02,10,3,Delayed
SHP042669,91292,2197,180,WH026,254,2025-04-03,2025-04-07,2025-04-07,215,USPS,822.88,4,0,Delivered
SHP042670,43887,1228,213,WH013,132,2025-09-05,2025-09-09,2025-09-16,37,UPS,189.73,11,7,Delayed
SHP042671,10822,635,343,WH042,75,2025-02-12,2025-02-14,2025-02-15,87,DHL,701.3,3,1,Delayed
SHP042672,70317,649,381,WH001,5,2025-04-21,2025-04-24,2025-04-25,125,Regional Carrier,837.17,4,1,Delayed
SHP042673,45204,2449,305,WH018,243,2025-01-15,2025-01-21,2025-01-21,11,UPS,887.22,6,0,Delivered
SHP042674,9198,2342,256,WH006,244,2025-05-18,2025-05-22,2025-05-24,144,USPS,145.28,6,2,Delayed
SHP042675,80135,2132,99,WH007,117,2025-08-18,2025-08-25,2025-08-25,96,DHL,1073.17,7,0,Delivered
SHP042676,47371,36,351,WH019,50,2025-07-03,2025-07-09,2025-07-09,143,UPS,858.46,6,0,Delivered
SHP042677,22306,1313,332,WH025,222,2025-07-08,2025-07-14,2025-07-17,151,FedEx,931.76,9,3,Delayed
SHP042678,11460,1928,148,WH033,79,2025-11-21,2025-11-25,2025-11-25,248,FedEx,722.37,4,0,Delivered
SHP042679,7735,481,276,WH027,114,2025-10-29,2025-11-03,2025-11-03,68,UPS,158.65,5,0,Delivered
SHP042680,91792,1458,114,WH050,50,2025-07-21,2025-07-27,2025-07-27,189,Regional Carrier,667.15,6,0,Delivered
SHP042681,98198,1789,64,WH013,82,2025-10-10,2025-10-13,2025-10-13,60,Regional Carrier,585.63,3,0,Delivered
SHP042682,84771,449,474,WH003,139,2025-04-18,2025-04-21,2025-04-21,15,USPS,607.97,3,0,Delivered
SHP042683,19492,1096,390,WH036,39,2025-11-18,2025-11-24,2025-11-28,3,USPS,167.63,10,4,Delayed
SHP042684,2495,281,262,WH043,54,2025-08-04,2025-08-10,2025-08-10,173,DHL,1116.63,6,0,Delivered
SHP042685,77522,2212,192,WH020,135,2025-11-14,2025-11-19,2025-11-26,77,Regional Carrier,1247.76,12,7,Delayed
SHP042686,45682,2166,22,WH036,158,2025-03-21,2025-03-24,2025-03-24,125,Regional Carrier,1496.42,3,0,Delivered
SHP042687,70281,946,369,WH018,77,2025-11-08,2025-11-13,2025-11-13,72,DHL,1485.29,5,0,Delivered
SHP042688,43911,89,142,WH035,58,2025-12-03,2025-12-10,,75,FedEx,1453.13,2,0,In Transit
SHP042689,10290,897,223,WH045,129,2025-05-27,2025-06-02,2025-06-05,34,UPS,1009.44,9,3,Delayed
SHP042690,79268,102,465,WH039,39,2025-11-01,2025-11-03,2025-11-06,37,DHL,203.81,5,3,Delayed
SHP042691,16845,2009,211,WH042,285,2025-06-03,2025-06-10,2025-06-10,173,Regional Carrier,1000.94,7,0,Delivered
SHP042692,83620,909,452,WH032,122,2025-11-29,2025-12-06,2025-12-11,107,UPS,369.61,12,5,Delayed
SHP042693,18250,2247,94,WH045,101,2025-08-29,2025-09-04,2025-09-04,82,UPS,165.17,6,0,Delivered
SHP042694,90555,861,478,WH007,5,2025-04-19,2025-04-22,2025-04-22,98,USPS,511.63,3,0,Delivered
SHP042695,33927,38,329,WH016,205,2025-12-01,2025-12-03,2025-12-03,178,USPS,1186.64,2,0,Delivered
SHP042696,82144,173,84,WH008,12,2025-07-04,2025-07-07,2025-07-07,146,UPS,1435.91,3,0,Delivered
SHP042697,16936,1196,452,WH004,155,2025-12-04,2025-12-11,2025-12-11,98,FedEx,962.12,7,0,Delivered
SHP042698,673,2123,229,WH029,99,2025-01-04,2025-01-11,2025-01-15,214,DHL,571.4,11,4,Delayed
SHP042699,49748,1865,120,WH009,4,2025-08-02,2025-08-04,2025-08-14,218,UPS,1000.24,12,10,Delayed
SHP042700,47957,2223,478,WH008,69,2025-07-19,2025-07-23,2025-07-27,177,DHL,1461.21,8,4,Delayed
SHP042701,49050,1969,269,WH034,61,2025-04-08,2025-04-13,2025-04-13,72,USPS,1278.01,5,0,Delivered
SHP042702,16069,1244,220,WH034,281,2025-12-14,2025-12-17,2025-12-18,71,DHL,1053.68,4,1,Delayed
SHP042703,31645,1852,460,WH016,187,2025-06-06,2025-06-09,2025-06-09,216,UPS,1392.22,3,0,Delivered
SHP042704,35326,1627,372,WH024,139,2025-05-19,2025-05-23,2025-05-23,197,Regional Carrier,993.45,4,0,Delivered
SHP042705,21141,1465,2,WH022,86,2025-12-19,2025-12-21,2025-12-24,53,DHL,738.31,5,3,Delayed
SHP042706,97797,2284,234,WH011,68,2025-09-27,2025-09-30,2025-09-30,31,UPS,146.2,3,0,Delivered
SHP042707,14769,987,74,WH046,259,2025-10-22,2025-10-25,,243,Regional Carrier,372.85,3,0,In Transit
SHP042708,99194,2133,433,WH049,41,2025-02-27,2025-03-05,2025-03-06,3,USPS,440.88,7,1,Delayed
SHP042709,66859,1267,262,WH045,5,2025-05-21,2025-05-24,2025-05-26,104,USPS,90.86,5,2,Delayed
SHP042710,15022,1042,283,WH006,101,2025-10-08,2025-10-14,2025-10-19,214,FedEx,1242.83,11,5,Delayed
SHP042711,67818,1201,138,WH008,279,2025-07-21,2025-07-28,2025-07-28,148,DHL,88.4,7,0,Delivered
SHP042712,61245,1210,221,WH037,243,2025-09-02,2025-09-09,2025-09-10,175,DHL,439.88,8,1,Delayed
SHP042713,47336,291,211,WH041,132,2025-03-21,2025-03-28,2025-03-29,2,USPS,1219.71,8,1,Delayed
SHP042714,63131,1397,332,WH039,157,2025-06-05,2025-06-10,2025-06-10,92,DHL,939.08,5,0,Delivered
SHP042715,83237,11,107,WH022,161,2025-06-17,2025-06-24,2025-06-24,145,UPS,562.99,7,0,Delivered
SHP042716,10198,208,428,WH006,19,2025-03-19,2025-03-26,2025-03-26,216,UPS,1273.32,7,0,Delivered
SHP042717,88871,817,402,WH028,269,2025-03-17,2025-03-19,2025-03-20,179,DHL,448.92,3,1,Delayed
SHP042718,12198,82,11,WH043,192,2025-07-29,2025-08-02,2025-08-07,199,Regional Carrier,1032.8,9,5,Delayed
SHP042719,83754,1345,381,WH025,107,2025-06-19,2025-06-24,2025-06-24,136,USPS,230.67,5,0,Delivered
SHP042720,32487,1692,280,WH022,21,2025-06-10,2025-06-13,2025-06-13,179,DHL,495.06,3,0,Delivered
SHP042721,73763,2078,239,WH027,221,2025-06-11,2025-06-16,2025-06-16,119,FedEx,399.5,5,0,Delivered
SHP042722,9645,1668,129,WH050,103,2025-09-02,2025-09-06,2025-09-07,67,Regional Carrier,325.04,5,1,Delayed
SHP042723,84403,1144,489,WH049,143,2025-05-25,2025-05-29,2025-05-31,117,DHL,362.8,6,2,Delayed
SHP042724,53585,2244,183,WH026,50,2025-03-09,2025-03-16,2025-03-17,124,Regional Carrier,457.74,8,1,Delayed
SHP042725,42300,356,452,WH001,214,2025-10-30,2025-11-04,,213,DHL,593.55,5,0,In Transit
SHP042726,49202,2071,122,WH034,283,2025-11-30,2025-12-06,2025-12-07,6,USPS,96.71,7,1,Delayed
SHP042727,53759,45,282,WH046,153,2025-02-27,2025-03-06,2025-03-06,118,DHL,854.45,7,0,Delivered
SHP042728,8632,429,160,WH046,19,2025-06-29,2025-07-01,2025-07-06,151,Regional Carrier,552.23,7,5,Delayed
SHP042729,74965,1767,99,WH018,14,2025-04-29,2025-05-06,2025-05-08,170,FedEx,388.49,9,2,Delayed
SHP042730,1605,941,351,WH002,59,2025-08-09,2025-08-14,2025-08-14,175,UPS,439.71,5,0,Delivered
SHP042731,13544,1472,80,WH016,167,2025-03-07,2025-03-14,2025-03-14,242,USPS,954.44,7,0,Delivered
SHP042732,44182,2066,356,WH001,244,2025-01-01,2025-01-03,2025-01-04,96,DHL,799.19,3,1,Delayed
SHP042733,10287,953,169,WH010,66,2025-01-29,2025-02-02,2025-02-03,59,FedEx,1079.35,5,1,Delayed
SHP042734,16899,418,413,WH011,89,2025-09-14,2025-09-18,,171,FedEx,724.62,4,3,In Transit
SHP042735,92445,1130,71,WH033,188,2025-09-12,2025-09-16,2025-09-16,244,Regional Carrier,1012.74,4,0,Delivered
SHP042736,30351,588,68,WH015,99,2025-07-14,2025-07-19,2025-07-19,200,FedEx,774.85,5,0,Delivered
SHP042737,13305,1146,394,WH036,57,2025-05-03,2025-05-05,2025-05-06,176,DHL,1405.9,3,1,Delayed
SHP042738,90757,958,149,WH016,57,2025-09-27,2025-10-02,,81,Regional Carrier,734.06,9,5,In Transit
SHP042739,25555,2128,430,WH032,273,2025-11-16,2025-11-18,2025-11-18,229,UPS,1153.7,2,0,Delivered
SHP042740,94752,695,205,WH001,168,2025-09-07,2025-09-13,2025-09-13,155,FedEx,621.3,6,0,Delivered
SHP042741,60450,2186,302,WH003,123,2025-04-16,2025-04-22,2025-04-22,109,USPS,1365.35,6,0,Delivered
SHP042742,63310,1023,235,WH031,53,2025-07-10,2025-07-13,2025-07-20,128,UPS,778.67,10,7,Delayed
SHP042743,7045,821,134,WH030,45,2025-02-21,2025-02-24,2025-03-06,32,DHL,817.45,13,10,Delayed
SHP042744,51150,366,483,WH006,219,2025-12-06,2025-12-09,2025-12-09,148,UPS,1201.83,3,0,Delivered
SHP042745,20696,672,405,WH009,80,2025-05-14,2025-05-21,,207,Regional Carrier,548.12,7,2,In Transit
SHP042746,4531,1354,339,WH012,195,2025-09-27,2025-10-02,2025-10-02,187,UPS,1405.26,5,0,Delivered
SHP042747,19437,1374,128,WH041,248,2025-05-05,2025-05-12,,90,UPS,499.46,3,2,In Transit
SHP042748,12872,1691,10,WH016,265,2025-10-13,2025-10-15,,194,DHL,582.85,5,3,In Transit
SHP042749,13056,2018,396,WH021,11,2025-12-29,2026-01-03,2026-01-03,179,FedEx,1110.12,5,0,Delivered
SHP042750,73622,1156,337,WH028,92,2025-11-14,2025-11-17,,69,FedEx,341.18,3,0,In Transit
SHP042751,25739,54,382,WH028,101,2025-11-01,2025-11-04,2025-11-05,46,DHL,1463.2,4,1,Delayed
SHP042752,12392,256,11,WH045,146,2025-06-25,2025-06-27,2025-06-27,151,UPS,693.77,2,0,Delivered
SHP042753,92299,290,236,WH035,204,2025-11-12,2025-11-15,2025-11-16,145,Regional Carrier,1475.93,4,1,Delayed
SHP042754,14366,124,260,WH040,3,2025-02-26,2025-03-05,2025-03-05,82,Regional Carrier,359.22,7,0,Delivered
SHP042755,83983,1832,6,WH005,174,2025-01-09,2025-01-13,2025-01-13,58,FedEx,1265.33,4,0,Delivered
SHP042756,54575,608,220,WH031,214,2025-02-26,2025-02-28,2025-03-01,241,FedEx,915.35,3,1,Delayed
SHP042757,61471,1862,124,WH021,195,2025-08-18,2025-08-21,2025-08-21,96,Regional Carrier,723.87,3,0,Delivered
SHP042758,85282,2085,220,WH046,71,2025-04-07,2025-04-13,2025-04-15,208,USPS,105.28,8,2,Delayed
SHP042759,16504,2200,319,WH026,109,2025-11-28,2025-12-01,2025-12-01,186,USPS,765.31,3,0,Delivered
SHP042760,93699,501,276,WH034,12,2025-06-14,2025-06-16,2025-06-17,238,USPS,212.36,3,1,Delayed
SHP042761,46977,1705,199,WH036,133,2025-06-05,2025-06-12,2025-06-12,118,Regional Carrier,1449.07,7,0,Delivered
SHP042762,83562,37,297,WH039,58,2025-05-27,2025-06-01,2025-06-01,86,UPS,285.58,5,0,Delivered
SHP042763,21399,1973,23,WH031,237,2025-08-27,2025-08-29,2025-08-29,10,Regional Carrier,813.68,2,0,Delivered
SHP042764,85586,1224,441,WH005,192,2025-03-01,2025-03-05,2025-03-07,202,UPS,901.92,6,2,Delayed
SHP042765,32735,450,309,WH038,61,2025-03-27,2025-04-02,2025-04-02,56,FedEx,1489.47,6,0,Delivered
SHP042766,39009,636,45,WH019,5,2025-11-21,2025-11-24,2025-11-29,70,FedEx,833.25,8,5,Delayed
SHP042767,78676,1339,90,WH038,125,2025-03-18,2025-03-24,2025-03-25,58,DHL,114.7,7,1,Delayed
SHP042768,15481,289,395,WH024,128,2025-04-13,2025-04-20,2025-04-20,236,UPS,291.13,7,0,Delivered
SHP042769,32539,1600,110,WH008,155,2025-11-14,2025-11-18,2025-11-18,85,FedEx,332.82,4,0,Delivered
SHP042770,78786,234,223,WH008,171,2025-04-11,2025-04-16,2025-04-18,57,DHL,266.23,7,2,Delayed
SHP042771,81648,311,378,WH036,3,2025-01-06,2025-01-12,2025-01-12,240,DHL,487.9,6,0,Delivered
SHP042772,78819,672,142,WH006,79,2025-07-28,2025-07-31,2025-07-31,15,Regional Carrier,1181.16,3,0,Delivered
SHP042773,99792,1426,127,WH016,83,2025-12-09,2025-12-16,,170,UPS,261.07,1,1,In Transit
SHP042774,67643,134,110,WH028,21,2025-07-10,2025-07-15,2025-07-15,123,DHL,799.68,5,0,Delivered
SHP042775,92742,1711,456,WH032,271,2025-02-22,2025-02-27,2025-02-27,54,Regional Carrier,482.7,5,0,Delivered
SHP042776,65549,142,93,WH004,171,2025-01-19,2025-01-25,2025-01-25,161,Regional Carrier,1283.83,6,0,Delivered
SHP042777,99877,1590,313,WH031,13,2025-08-28,2025-09-04,2025-09-04,110,DHL,1391.62,7,0,Delivered
SHP042778,9526,2273,122,WH039,277,2025-04-12,2025-04-19,2025-04-23,182,FedEx,1262.51,11,4,Delayed
SHP042779,74603,480,444,WH028,61,2025-11-06,2025-11-10,2025-11-12,143,DHL,665.8,6,2,Delayed
SHP042780,18196,834,72,WH034,23,2025-08-22,2025-08-24,2025-08-24,153,USPS,928.93,2,0,Delivered
SHP042781,82785,1971,85,WH020,143,2025-09-19,2025-09-21,2025-09-21,247,Regional Carrier,423.0,2,0,Delivered
SHP042782,68813,1283,63,WH017,184,2025-09-11,2025-09-16,2025-09-16,217,FedEx,909.12,5,0,Delivered
SHP042783,95169,301,330,WH028,128,2025-01-28,2025-01-30,2025-01-30,13,UPS,1309.67,2,0,Delivered
SHP042784,38791,1734,173,WH018,100,2025-09-12,2025-09-18,2025-09-19,138,Regional Carrier,1475.63,7,1,Delayed
SHP042785,70238,1454,423,WH001,95,2025-10-13,2025-10-17,2025-10-27,63,Regional Carrier,245.34,14,10,Delayed
SHP042786,26789,278,464,WH008,120,2025-12-07,2025-12-13,2025-12-14,111,DHL,919.36,7,1,Delayed
SHP042787,24384,2155,104,WH017,272,2025-12-09,2025-12-14,2025-12-14,99,USPS,88.7,5,0,Delivered
SHP042788,52779,1792,456,WH037,279,2025-02-07,2025-02-10,2025-02-14,112,UPS,1347.78,7,4,Delayed
SHP042789,28123,1736,352,WH022,257,2025-04-03,2025-04-10,2025-04-10,159,FedEx,1378.77,7,0,Delivered
SHP042790,42049,2014,312,WH048,148,2025-06-12,2025-06-17,2025-06-21,195,Regional Carrier,465.22,9,4,Delayed
SHP042791,27773,1585,142,WH038,124,2025-05-24,2025-05-28,2025-05-28,83,DHL,534.76,4,0,Delivered
SHP042792,34074,1764,26,WH035,246,2025-11-30,2025-12-04,2025-12-05,22,UPS,670.04,5,1,Delayed
SHP042793,61936,2002,54,WH010,17,2025-08-18,2025-08-21,2025-08-21,198,Regional Carrier,875.39,3,0,Delivered
SHP042794,94913,81,133,WH030,181,2025-05-20,2025-05-26,2025-05-30,249,DHL,175.28,10,4,Delayed
SHP042795,22437,246,275,WH050,54,2025-08-04,2025-08-09,2025-08-09,124,USPS,577.69,5,0,Delivered
SHP042796,13534,1172,77,WH050,151,2025-03-11,2025-03-13,2025-03-15,167,Regional Carrier,1169.34,4,2,Delayed
SHP042797,12035,646,273,WH012,21,2025-09-28,2025-09-30,2025-10-03,87,Regional Carrier,93.23,5,3,Delayed
SHP042798,63921,146,264,WH043,222,2025-05-02,2025-05-05,2025-05-05,107,Regional Carrier,789.9,3,0,Delivered
SHP042799,7007,171,487,WH022,133,2025-09-24,2025-09-26,2025-09-28,87,FedEx,1308.9,4,2,Delayed
SHP042800,70864,741,278,WH042,91,2025-09-15,2025-09-22,2025-09-22,28,USPS,1280.39,7,0,Delivered
SHP042801,8086,2447,167,WH012,279,2025-08-05,2025-08-10,2025-08-11,108,DHL,646.79,6,1,Delayed
SHP042802,29575,1652,363,WH023,62,2025-08-14,2025-08-18,2025-08-20,24,Regional Carrier,743.01,6,2,Delayed
SHP042803,48408,1085,403,WH043,75,2025-07-23,2025-07-26,2025-07-29,31,USPS,1058.17,6,3,Delayed
SHP042804,50812,1444,38,WH023,46,2025-11-23,2025-11-25,2025-11-28,210,UPS,1324.52,5,3,Delayed
SHP042805,43877,1518,32,WH048,244,2025-05-10,2025-05-13,2025-05-13,26,USPS,777.21,3,0,Delivered
SHP042806,72399,1457,102,WH045,177,2025-12-14,2025-12-21,2025-12-21,105,DHL,761.74,7,0,Delivered
SHP042807,35708,1506,294,WH008,31,2025-12-16,2025-12-23,2025-12-23,192,Regional Carrier,663.09,7,0,Delivered
SHP042808,6901,1174,93,WH037,119,2025-07-30,2025-08-02,2025-08-02,214,Regional Carrier,1301.45,3,0,Delivered
SHP042809,60712,2220,43,WH041,175,2025-01-22,2025-01-28,,215,USPS,533.57,1,0,In Transit
SHP042810,98598,208,377,WH043,124,2025-09-29,2025-10-04,2025-10-04,164,FedEx,1093.91,5,0,Delivered
SHP042811,43694,1452,29,WH040,10,2025-10-15,2025-10-19,2025-10-23,216,USPS,375.76,8,4,Delayed
SHP042812,189,2055,62,WH010,128,2025-07-18,2025-07-24,2025-07-24,111,DHL,1427.7,6,0,Delivered
SHP042813,67246,952,253,WH045,175,2025-03-20,2025-03-26,2025-03-31,128,FedEx,663.79,11,5,Delayed
SHP042814,83787,727,131,WH028,74,2025-01-29,2025-02-03,2025-02-03,128,DHL,1014.94,5,0,Delivered
SHP042815,58689,2239,14,WH041,56,2025-09-23,2025-09-29,2025-10-04,173,Regional Carrier,551.83,11,5,Delayed
SHP042816,95300,2458,452,WH037,178,2025-03-23,2025-03-28,2025-04-04,240,Regional Carrier,434.28,12,7,Delayed
SHP042817,34315,1094,244,WH002,140,2025-09-01,2025-09-03,2025-09-04,119,USPS,442.92,3,1,Delayed
SHP042818,82055,1619,394,WH012,190,2025-07-22,2025-07-24,2025-07-24,182,UPS,1178.99,2,0,Delivered
SHP042819,78655,1675,411,WH019,271,2025-05-27,2025-06-02,2025-06-03,181,DHL,980.59,7,1,Delayed
SHP042820,45891,407,25,WH028,168,2025-01-03,2025-01-05,2025-01-06,139,DHL,76.97,3,1,Delayed
SHP042821,61936,2255,328,WH023,104,2025-09-15,2025-09-19,2025-09-19,72,FedEx,684.89,4,0,Delivered
SHP042822,53988,1479,462,WH050,53,2025-04-09,2025-04-12,2025-04-12,179,USPS,504.79,3,0,Delivered
SHP042823,86595,430,15,WH039,219,2025-07-25,2025-07-30,2025-08-09,179,USPS,1189.9,15,10,Delayed
SHP042824,41668,429,183,WH018,128,2025-01-26,2025-01-31,2025-02-03,7,UPS,1126.51,8,3,Delayed
SHP042825,90353,1532,248,WH005,161,2025-06-03,2025-06-08,2025-06-08,12,UPS,1130.03,5,0,Delivered
SHP042826,93259,1893,336,WH004,81,2025-05-11,2025-05-18,2025-05-18,65,UPS,676.61,7,0,Delivered
SHP042827,84162,1275,58,WH015,261,2025-06-24,2025-06-28,2025-06-28,83,FedEx,874.9,4,0,Delivered
SHP042828,36054,63,25,WH029,271,2025-03-26,2025-04-01,2025-04-03,106,UPS,463.97,8,2,Delayed
SHP042829,1784,1584,409,WH015,73,2025-11-19,2025-11-21,2025-11-21,83,Regional Carrier,1298.91,2,0,Delivered
SHP042830,68761,1572,62,WH029,99,2025-12-13,2025-12-16,2025-12-16,176,UPS,381.57,3,0,Delivered
SHP042831,51535,1482,155,WH040,207,2025-09-08,2025-09-13,,247,Regional Carrier,439.22,3,0,In Transit
SHP042832,75076,1121,372,WH038,52,2025-11-27,2025-12-02,2025-12-02,140,UPS,1104.35,5,0,Delivered
SHP042833,38672,1656,449,WH030,286,2025-07-07,2025-07-12,2025-07-15,56,DHL,295.73,8,3,Delayed
